created_at,entry_id,field1,latitude,longitude,elevation,status
2025-01-30T10:34:33-03:00,3384,44.18841,,,,
2025-01-30T10:35:04-03:00,3385,36.37586,,,,
2025-01-30T10:35:34-03:00,3386,37.13572,,,,
2025-01-30T10:36:04-03:00,3387,44.77337,,,,
2025-01-30T10:36:34-03:00,3388,31.35494,,,,
2025-01-30T10:37:05-03:00,3389,39.70292,,,,
2025-01-30T10:37:35-03:00,3390,43.94449,,,,
2025-01-30T10:38:05-03:00,3391,36.37586,,,,
2025-01-30T10:38:36-03:00,3392,42.62680,,,,
2025-01-30T10:39:07-03:00,3393,34.33987,,,,
2025-01-30T10:39:37-03:00,3394,43.69448,,,,
2025-01-30T10:40:07-03:00,3395,35.83519,,,,
2025-01-30T10:40:37-03:00,3396,40.25352,,,,
2025-01-30T10:41:07-03:00,3397,39.88984,,,,
2025-01-30T10:41:37-03:00,3398,42.34106,,,,
2025-01-30T10:42:10-03:00,3399,35.26361,,,,
2025-01-30T10:42:38-03:00,3400,36.10918,,,,
2025-01-30T10:43:08-03:00,3401,46.05170,,,,
2025-01-30T10:43:39-03:00,3402,44.06719,,,,
2025-01-30T10:44:09-03:00,3403,42.19508,,,,
2025-01-30T10:44:40-03:00,3404,43.17488,,,,
2025-01-30T10:45:10-03:00,3405,45.10860,,,,
2025-01-30T10:45:40-03:00,3406,32.18876,,,,
2025-01-30T10:46:10-03:00,3407,41.10874,,,,
2025-01-30T10:46:41-03:00,3408,39.31826,,,,
2025-01-30T10:47:11-03:00,3409,37.13572,,,,
2025-01-30T10:47:42-03:00,3410,39.88984,,,,
2025-01-30T10:48:12-03:00,3411,34.96508,,,,
2025-01-30T10:48:43-03:00,3412,31.78054,,,,
2025-01-30T10:49:13-03:00,3413,33.67296,,,,
2025-01-30T10:49:44-03:00,3414,34.65736,,,,
2025-01-30T10:50:14-03:00,3415,41.43135,,,,
2025-01-30T10:50:44-03:00,3416,34.33987,,,,
2025-01-30T10:51:16-03:00,3417,28.90372,,,,
2025-01-30T10:51:45-03:00,3418,38.50148,,,,
2025-01-30T10:52:16-03:00,3419,51.92957,,,,
2025-01-30T10:52:46-03:00,3420,58.57933,,,,
2025-01-30T10:53:16-03:00,3421,54.46737,,,,
2025-01-30T10:53:47-03:00,3422,47.79123,,,,
2025-01-30T10:54:17-03:00,3423,51.47495,,,,
2025-01-30T10:54:48-03:00,3424,44.42651,,,,
2025-01-30T10:55:18-03:00,3425,37.61200,,,,
2025-01-30T10:55:48-03:00,3426,38.06662,,,,
2025-01-30T10:56:19-03:00,3427,37.37670,,,,
2025-01-30T10:56:49-03:00,3428,33.67296,,,,
2025-01-30T10:57:19-03:00,3429,40.60443,,,,
2025-01-30T10:57:50-03:00,3430,40.94345,,,,
2025-01-30T10:58:20-03:00,3431,39.51244,,,,
2025-01-30T10:58:50-03:00,3432,36.88879,,,,
2025-01-30T10:59:20-03:00,3433,44.06719,,,,
2025-01-30T10:59:50-03:00,3434,51.98497,,,,
2025-01-30T11:00:20-03:00,3435,36.37586,,,,
2025-01-30T11:00:51-03:00,3436,46.72829,,,,
2025-01-30T11:01:21-03:00,3437,60.03887,,,,
2025-01-30T11:01:51-03:00,3438,40.94345,,,,
2025-01-30T11:02:21-03:00,3439,33.67296,,,,
2025-01-30T11:02:51-03:00,3440,42.76666,,,,
2025-01-30T11:03:22-03:00,3441,38.28642,,,,
2025-01-30T11:03:52-03:00,3442,39.88984,,,,
2025-01-30T11:04:22-03:00,3443,39.51244,,,,
2025-01-30T11:04:52-03:00,3444,41.58883,,,,
2025-01-30T11:05:23-03:00,3445,40.25352,,,,
2025-01-30T11:05:53-03:00,3446,43.17488,,,,
2025-01-30T11:06:23-03:00,3447,40.25352,,,,
2025-01-30T11:06:53-03:00,3448,32.95837,,,,
2025-01-30T11:07:24-03:00,3449,40.07333,,,,
2025-01-30T11:07:54-03:00,3450,42.34106,,,,
2025-01-30T11:08:25-03:00,3451,36.10918,,,,
2025-01-30T11:08:55-03:00,3452,45.74711,,,,
2025-01-30T11:09:25-03:00,3453,35.26361,,,,
2025-01-30T11:09:55-03:00,3454,37.84190,,,,
2025-01-30T11:10:26-03:00,3455,38.50148,,,,
2025-01-30T11:10:56-03:00,3456,37.61200,,,,
2025-01-30T11:11:27-03:00,3457,33.67296,,,,
2025-01-30T11:11:57-03:00,3458,44.77337,,,,
2025-01-30T11:12:27-03:00,3459,38.91820,,,,
2025-01-30T11:12:57-03:00,3460,40.25352,,,,
2025-01-30T11:13:27-03:00,3461,42.62680,,,,
2025-01-30T11:13:58-03:00,3462,44.54347,,,,
2025-01-30T11:14:28-03:00,3463,40.77538,,,,
2025-01-30T11:14:58-03:00,3464,53.84495,,,,
2025-01-30T11:15:28-03:00,3465,41.27134,,,,
2025-01-30T11:15:58-03:00,3466,38.91820,,,,
2025-01-30T11:16:28-03:00,3467,45.95120,,,,
2025-01-30T11:16:58-03:00,3468,44.65908,,,,
2025-01-30T11:17:29-03:00,3469,45.32600,,,,
2025-01-30T11:17:59-03:00,3470,40.07333,,,,
2025-01-30T11:18:29-03:00,3471,47.70685,,,,
2025-01-30T11:19:00-03:00,3472,42.04692,,,,
2025-01-30T11:20:01-03:00,3473,46.05170,,,,
2025-01-30T11:20:31-03:00,3474,38.71201,,,,
2025-01-30T11:21:01-03:00,3475,46.63439,,,,
2025-01-30T11:21:31-03:00,3476,39.51244,,,,
2025-01-30T11:22:02-03:00,3477,39.12023,,,,
2025-01-30T11:22:32-03:00,3478,38.50148,,,,
2025-01-30T11:23:03-03:00,3479,39.51244,,,,
2025-01-30T11:23:33-03:00,3480,34.65736,,,,
2025-01-30T11:24:03-03:00,3481,44.06719,,,,
2025-01-30T11:24:33-03:00,3482,37.13572,,,,
2025-01-30T11:25:04-03:00,3483,38.71201,,,,
2025-01-30T11:25:34-03:00,3484,47.44932,,,,
2025-01-30T11:26:04-03:00,3485,46.82131,,,,
2025-01-30T11:26:34-03:00,3486,38.06662,,,,
2025-01-30T11:27:05-03:00,3487,36.63562,,,,
2025-01-30T11:27:35-03:00,3488,42.04692,,,,
2025-01-30T11:28:05-03:00,3489,37.13572,,,,
2025-01-30T11:28:35-03:00,3490,42.90459,,,,
2025-01-30T11:29:06-03:00,3491,39.12023,,,,
2025-01-30T11:29:36-03:00,3492,44.42651,,,,
2025-01-30T11:30:06-03:00,3493,45.95120,,,,
2025-01-30T11:30:37-03:00,3494,39.70292,,,,
2025-01-30T11:31:07-03:00,3495,37.84190,,,,
2025-01-30T11:31:37-03:00,3496,38.28642,,,,
2025-01-30T11:32:08-03:00,3497,36.88879,,,,
2025-01-30T11:32:38-03:00,3498,35.55348,,,,
2025-01-30T11:33:09-03:00,3499,43.43805,,,,
2025-01-30T11:33:39-03:00,3500,41.27134,,,,
2025-01-30T11:34:13-03:00,3501,44.88636,,,,
2025-01-30T11:34:43-03:00,3502,42.34106,,,,
2025-01-30T11:35:10-03:00,3503,43.17488,,,,
2025-01-30T11:35:40-03:00,3504,53.61292,,,,
2025-01-30T11:36:10-03:00,3505,41.27134,,,,
2025-01-30T11:36:40-03:00,3506,41.43135,,,,
2025-01-30T11:37:11-03:00,3507,40.77538,,,,
2025-01-30T11:38:11-03:00,3508,42.19508,,,,
2025-01-30T11:38:41-03:00,3509,43.94449,,,,
2025-01-30T11:39:11-03:00,3510,43.17488,,,,
2025-01-30T11:39:41-03:00,3511,42.90459,,,,
2025-01-30T11:40:11-03:00,3512,36.88879,,,,
2025-01-30T11:40:42-03:00,3513,40.94345,,,,
2025-01-30T11:41:11-03:00,3514,45.64348,,,,
2025-01-30T11:41:42-03:00,3515,47.87492,,,,
2025-01-30T11:42:12-03:00,3516,43.43805,,,,
2025-01-30T11:42:42-03:00,3517,39.31826,,,,
2025-01-30T11:43:12-03:00,3518,40.77538,,,,
2025-01-30T11:43:43-03:00,3519,42.34106,,,,
2025-01-30T11:44:16-03:00,3520,44.30817,,,,
2025-01-30T11:44:43-03:00,3521,38.50148,,,,
2025-01-30T11:45:14-03:00,3522,45.32600,,,,
2025-01-30T11:45:44-03:00,3523,39.12023,,,,
2025-01-30T11:46:15-03:00,3524,41.89655,,,,
2025-01-30T11:46:45-03:00,3525,39.51244,,,,
2025-01-30T11:47:15-03:00,3526,46.82131,,,,
2025-01-30T11:47:46-03:00,3527,41.58883,,,,
2025-01-30T11:48:16-03:00,3528,41.74387,,,,
2025-01-30T11:48:46-03:00,3529,45.32600,,,,
2025-01-30T11:49:16-03:00,3530,42.19508,,,,
2025-01-30T11:49:47-03:00,3531,32.58097,,,,
2025-01-30T11:50:17-03:00,3532,40.94345,,,,
2025-01-30T11:50:47-03:00,3533,47.62174,,,,
2025-01-30T11:51:17-03:00,3534,40.43051,,,,
2025-01-30T11:51:48-03:00,3535,40.94345,,,,
2025-01-30T11:52:18-03:00,3536,42.90459,,,,
2025-01-30T11:52:49-03:00,3537,35.55348,,,,
2025-01-30T11:53:19-03:00,3538,44.54347,,,,
2025-01-30T11:53:50-03:00,3539,39.31826,,,,
2025-01-30T11:54:20-03:00,3540,37.37670,,,,
2025-01-30T11:54:51-03:00,3541,38.71201,,,,
2025-01-30T11:55:21-03:00,3542,34.01197,,,,
2025-01-30T11:55:51-03:00,3543,32.58097,,,,
2025-01-30T11:56:21-03:00,3544,30.44522,,,,
2025-01-30T11:56:51-03:00,3545,38.50148,,,,
2025-01-30T11:57:22-03:00,3546,48.04021,,,,
2025-01-30T11:57:52-03:00,3547,39.31826,,,,
2025-01-30T11:58:22-03:00,3548,47.18499,,,,
2025-01-30T11:58:53-03:00,3549,40.77538,,,,
2025-01-30T11:59:23-03:00,3550,37.84190,,,,
2025-01-30T11:59:54-03:00,3551,38.50148,,,,
2025-01-30T12:00:24-03:00,3552,49.55827,,,,
2025-01-30T12:00:54-03:00,3553,53.79897,,,,
2025-01-30T12:01:24-03:00,3554,41.27134,,,,
2025-01-30T12:01:55-03:00,3555,36.10918,,,,
2025-01-30T12:02:25-03:00,3556,33.67296,,,,
2025-01-30T12:02:55-03:00,3557,42.34106,,,,
2025-01-30T12:03:25-03:00,3558,45.95120,,,,
2025-01-30T12:03:55-03:00,3559,41.89655,,,,
2025-01-30T12:04:25-03:00,3560,44.77337,,,,
2025-01-30T12:04:56-03:00,3561,39.31826,,,,
2025-01-30T12:05:26-03:00,3562,46.53960,,,,
2025-01-30T12:05:56-03:00,3563,41.89655,,,,
2025-01-30T12:06:26-03:00,3564,37.84190,,,,
2025-01-30T12:06:57-03:00,3565,38.91820,,,,
2025-01-30T12:07:27-03:00,3566,50.03946,,,,
2025-01-30T12:07:58-03:00,3567,43.69448,,,,
2025-01-30T12:08:28-03:00,3568,42.48495,,,,
2025-01-30T12:08:58-03:00,3569,46.24973,,,,
2025-01-30T12:09:28-03:00,3570,47.27388,,,,
2025-01-30T12:09:59-03:00,3571,42.34106,,,,
2025-01-30T12:10:29-03:00,3572,40.60443,,,,
2025-01-30T12:10:59-03:00,3573,45.43295,,,,
2025-01-30T12:11:30-03:00,3574,49.76734,,,,
2025-01-30T12:12:00-03:00,3575,44.99810,,,,
2025-01-30T12:12:31-03:00,3576,44.88636,,,,
2025-01-30T12:13:01-03:00,3577,45.32600,,,,
2025-01-30T12:13:31-03:00,3578,49.19981,,,,
2025-01-30T12:14:02-03:00,3579,38.06662,,,,
2025-01-30T12:14:31-03:00,3580,51.81784,,,,
2025-01-30T12:15:02-03:00,3581,44.65908,,,,
2025-01-30T12:15:33-03:00,3582,45.32600,,,,
2025-01-30T12:16:03-03:00,3583,34.01197,,,,
2025-01-30T12:16:33-03:00,3584,43.17488,,,,
2025-01-30T12:17:03-03:00,3585,41.27134,,,,
2025-01-30T12:17:33-03:00,3586,37.84190,,,,
2025-01-30T12:18:06-03:00,3587,45.64348,,,,
2025-01-30T12:18:33-03:00,3588,50.93750,,,,
2025-01-30T12:19:04-03:00,3589,51.76150,,,,
2025-01-30T12:19:35-03:00,3590,43.30733,,,,
2025-01-30T12:20:04-03:00,3591,48.97840,,,,
2025-01-30T12:20:35-03:00,3592,38.91820,,,,
2025-01-30T12:21:06-03:00,3593,38.50148,,,,
2025-01-30T12:21:36-03:00,3594,50.49856,,,,
2025-01-30T12:22:06-03:00,3595,40.60443,,,,
2025-01-30T12:22:36-03:00,3596,50.75174,,,,
2025-01-30T12:23:06-03:00,3597,54.55321,,,,
2025-01-30T12:23:36-03:00,3598,39.88984,,,,
2025-01-30T12:24:07-03:00,3599,41.27134,,,,
2025-01-30T12:24:37-03:00,3600,34.01197,,,,
2025-01-30T12:25:08-03:00,3601,58.52203,,,,
2025-01-30T12:25:38-03:00,3602,49.19981,,,,
2025-01-30T12:26:08-03:00,3603,41.89655,,,,
2025-01-30T12:26:38-03:00,3604,38.50148,,,,
2025-01-30T12:27:08-03:00,3605,44.18841,,,,
2025-01-30T12:27:38-03:00,3606,51.59055,,,,
2025-01-30T12:28:09-03:00,3607,48.44187,,,,
2025-01-30T12:28:39-03:00,3608,54.68060,,,,
2025-01-30T12:29:09-03:00,3609,38.71201,,,,
2025-01-30T12:29:40-03:00,3610,36.63562,,,,
2025-01-30T12:30:11-03:00,3611,39.70292,,,,
2025-01-30T12:30:41-03:00,3612,38.06662,,,,
2025-01-30T12:31:11-03:00,3613,43.56709,,,,
2025-01-30T12:31:41-03:00,3614,39.12023,,,,
2025-01-30T12:32:11-03:00,3615,48.04021,,,,
2025-01-30T12:32:41-03:00,3616,45.21788,,,,
2025-01-30T12:33:11-03:00,3617,44.54347,,,,
2025-01-30T12:33:41-03:00,3618,34.01197,,,,
2025-01-30T12:34:11-03:00,3619,50.87597,,,,
2025-01-30T12:34:41-03:00,3620,46.91348,,,,
2025-01-30T12:35:11-03:00,3621,34.96508,,,,
2025-01-30T12:35:41-03:00,3622,38.50148,,,,
2025-01-30T12:36:12-03:00,3623,52.73000,,,,
2025-01-30T12:36:42-03:00,3624,44.54347,,,,
2025-01-30T12:37:12-03:00,3625,40.60443,,,,
2025-01-30T12:37:42-03:00,3626,40.25352,,,,
2025-01-30T12:38:16-03:00,3627,54.51038,,,,
2025-01-30T12:38:43-03:00,3628,41.74387,,,,
2025-01-30T12:39:13-03:00,3629,41.10874,,,,
2025-01-30T12:39:43-03:00,3630,45.53877,,,,
2025-01-30T12:40:14-03:00,3631,36.88879,,,,
2025-01-30T12:40:44-03:00,3632,45.21788,,,,
2025-01-30T12:41:15-03:00,3633,42.48495,,,,
2025-01-30T12:41:45-03:00,3634,41.74387,,,,
2025-01-30T12:42:15-03:00,3635,37.84190,,,,
2025-01-30T12:42:45-03:00,3636,41.43135,,,,
2025-01-30T12:43:16-03:00,3637,41.74387,,,,
2025-01-30T12:43:46-03:00,3638,37.37670,,,,
2025-01-30T12:44:17-03:00,3639,41.10874,,,,
2025-01-30T12:44:47-03:00,3640,44.99810,,,,
2025-01-30T12:45:17-03:00,3641,33.67296,,,,
2025-01-30T12:45:48-03:00,3642,42.48495,,,,
2025-01-30T12:46:18-03:00,3643,41.27134,,,,
2025-01-30T12:46:49-03:00,3644,43.56709,,,,
2025-01-30T12:47:19-03:00,3645,43.69448,,,,
2025-01-30T12:47:49-03:00,3646,35.83519,,,,
2025-01-30T12:48:19-03:00,3647,37.37670,,,,
2025-01-30T12:48:49-03:00,3648,42.04692,,,,
2025-01-30T12:49:20-03:00,3649,45.53877,,,,
2025-01-30T12:49:50-03:00,3650,37.61200,,,,
2025-01-30T12:50:20-03:00,3651,48.67535,,,,
2025-01-30T12:50:51-03:00,3652,42.34106,,,,
2025-01-30T12:51:21-03:00,3653,35.26361,,,,
2025-01-30T12:51:51-03:00,3654,44.06719,,,,
2025-01-30T12:52:21-03:00,3655,40.77538,,,,
2025-01-30T12:52:52-03:00,3656,40.25352,,,,
2025-01-30T12:53:22-03:00,3657,41.27134,,,,
2025-01-30T12:53:52-03:00,3658,40.60443,,,,
2025-01-30T12:54:22-03:00,3659,48.75197,,,,
2025-01-30T12:54:52-03:00,3660,47.87492,,,,
2025-01-30T12:55:22-03:00,3661,45.10860,,,,
2025-01-30T12:55:53-03:00,3662,44.30817,,,,
2025-01-30T12:56:23-03:00,3663,42.48495,,,,
2025-01-30T12:56:53-03:00,3664,42.90459,,,,
2025-01-30T12:57:23-03:00,3665,44.18841,,,,
2025-01-30T12:57:53-03:00,3666,38.50148,,,,
2025-01-30T12:58:23-03:00,3667,47.70685,,,,
2025-01-30T12:58:54-03:00,3668,41.74387,,,,
2025-01-30T12:59:24-03:00,3669,34.65736,,,,
2025-01-30T12:59:54-03:00,3670,37.37670,,,,
2025-01-30T13:00:25-03:00,3671,38.06662,,,,
2025-01-30T13:00:56-03:00,3672,36.37586,,,,
2025-01-30T13:01:26-03:00,3673,38.91820,,,,
2025-01-30T13:01:56-03:00,3674,41.27134,,,,
2025-01-30T13:02:26-03:00,3675,44.42651,,,,
2025-01-30T13:02:56-03:00,3676,46.44391,,,,
2025-01-30T13:03:26-03:00,3677,40.60443,,,,
2025-01-30T13:03:57-03:00,3678,51.11988,,,,
2025-01-30T13:04:27-03:00,3679,45.10860,,,,
2025-01-30T13:04:57-03:00,3680,37.13572,,,,
2025-01-30T13:05:28-03:00,3681,43.30733,,,,
2025-01-30T13:05:58-03:00,3682,51.98497,,,,
2025-01-30T13:06:29-03:00,3683,44.42651,,,,
2025-01-30T13:06:59-03:00,3684,47.09530,,,,
2025-01-30T13:07:30-03:00,3685,34.96508,,,,
2025-01-30T13:08:00-03:00,3686,51.11988,,,,
2025-01-30T13:08:30-03:00,3687,46.72829,,,,
2025-01-30T13:09:00-03:00,3688,45.10860,,,,
2025-01-30T13:09:30-03:00,3689,44.88636,,,,
2025-01-30T13:10:01-03:00,3690,33.32204,,,,
2025-01-30T13:10:31-03:00,3691,44.06719,,,,
2025-01-30T13:11:01-03:00,3692,41.10874,,,,
2025-01-30T13:11:32-03:00,3693,45.64348,,,,
2025-01-30T13:12:02-03:00,3694,49.83607,,,,
2025-01-30T13:12:32-03:00,3695,41.58883,,,,
2025-01-30T13:13:02-03:00,3696,42.04692,,,,
2025-01-30T13:13:33-03:00,3697,44.18841,,,,
2025-01-30T13:14:04-03:00,3698,50.99866,,,,
2025-01-30T13:14:34-03:00,3699,44.06719,,,,
2025-01-30T13:15:04-03:00,3700,34.33987,,,,
2025-01-30T13:15:34-03:00,3701,41.74387,,,,
2025-01-30T13:16:05-03:00,3702,39.31826,,,,
2025-01-30T13:16:36-03:00,3703,38.91820,,,,
2025-01-30T13:17:06-03:00,3704,47.44932,,,,
2025-01-30T13:17:36-03:00,3705,54.16100,,,,
2025-01-30T13:18:07-03:00,3706,36.88879,,,,
2025-01-30T13:18:36-03:00,3707,46.63439,,,,
2025-01-30T13:19:07-03:00,3708,42.04692,,,,
2025-01-30T13:19:37-03:00,3709,34.01197,,,,
2025-01-30T13:20:08-03:00,3710,45.84967,,,,
2025-01-30T13:20:38-03:00,3711,35.55348,,,,
2025-01-30T13:21:08-03:00,3712,41.58883,,,,
2025-01-30T13:21:38-03:00,3713,42.34106,,,,
2025-01-30T13:22:09-03:00,3714,40.60443,,,,
2025-01-30T13:22:39-03:00,3715,40.60443,,,,
2025-01-30T13:23:10-03:00,3716,36.10918,,,,
2025-01-30T13:23:40-03:00,3717,39.12023,,,,
2025-01-30T13:24:10-03:00,3718,34.65736,,,,
2025-01-30T13:24:41-03:00,3719,46.63439,,,,
2025-01-30T13:25:11-03:00,3720,48.52030,,,,
2025-01-30T13:25:41-03:00,3721,42.48495,,,,
2025-01-30T13:26:12-03:00,3722,41.27134,,,,
2025-01-30T13:26:42-03:00,3723,37.61200,,,,
2025-01-30T13:27:12-03:00,3724,44.65908,,,,
2025-01-30T13:27:42-03:00,3725,36.88879,,,,
2025-01-30T13:28:13-03:00,3726,39.31826,,,,
2025-01-30T13:28:43-03:00,3727,34.01197,,,,
2025-01-30T13:29:14-03:00,3728,42.48495,,,,
2025-01-30T13:29:44-03:00,3729,43.69448,,,,
2025-01-30T13:30:14-03:00,3730,43.43805,,,,
2025-01-30T13:30:44-03:00,3731,63.35054,,,,
2025-01-30T13:31:17-03:00,3732,60.54439,,,,
2025-01-30T13:31:45-03:00,3733,46.82131,,,,
2025-01-30T13:32:15-03:00,3734,57.23585,,,,
2025-01-30T13:32:45-03:00,3735,62.87859,,,,
2025-01-30T13:33:15-03:00,3736,38.91820,,,,
2025-01-30T13:33:46-03:00,3737,54.76464,,,,
2025-01-30T13:34:16-03:00,3738,40.94345,,,,
2025-01-30T13:34:46-03:00,3739,58.43544,,,,
2025-01-30T13:35:17-03:00,3740,44.77337,,,,
2025-01-30T13:35:48-03:00,3741,49.48760,,,,
2025-01-30T13:36:18-03:00,3742,54.20535,,,,
2025-01-30T13:36:48-03:00,3743,56.05802,,,,
2025-01-30T13:37:18-03:00,3744,54.20535,,,,
2025-01-30T13:37:48-03:00,3745,53.42334,,,,
2025-01-30T13:38:18-03:00,3746,50.10635,,,,
2025-01-30T13:38:49-03:00,3747,52.52274,,,,
2025-01-30T13:39:19-03:00,3748,45.64348,,,,
2025-01-30T13:39:49-03:00,3749,44.77337,,,,
2025-01-30T13:40:19-03:00,3750,48.44187,,,,
2025-01-30T13:40:50-03:00,3751,49.48760,,,,
2025-01-30T13:41:19-03:00,3752,58.26000,,,,
2025-01-30T13:41:50-03:00,3753,48.59813,,,,
2025-01-30T13:42:20-03:00,3754,56.86975,,,,
2025-01-30T13:42:51-03:00,3755,48.44187,,,,
2025-01-30T13:43:21-03:00,3756,41.74387,,,,
2025-01-30T13:43:52-03:00,3757,45.95120,,,,
2025-01-30T13:44:21-03:00,3758,45.10860,,,,
2025-01-30T13:44:52-03:00,3759,50.75174,,,,
2025-01-30T13:45:22-03:00,3760,45.10860,,,,
2025-01-30T13:45:53-03:00,3761,42.19508,,,,
2025-01-30T13:46:23-03:00,3762,43.56709,,,,
2025-01-30T13:46:53-03:00,3763,43.69448,,,,
2025-01-30T13:47:23-03:00,3764,51.23964,,,,
2025-01-30T13:47:54-03:00,3765,51.47495,,,,
2025-01-30T13:48:24-03:00,3766,49.76734,,,,
2025-01-30T13:48:54-03:00,3767,49.83607,,,,
2025-01-30T13:49:24-03:00,3768,46.91348,,,,
2025-01-30T13:49:55-03:00,3769,46.24973,,,,
2025-01-30T13:50:25-03:00,3770,43.69448,,,,
2025-01-30T13:50:56-03:00,3771,36.88879,,,,
2025-01-30T13:51:26-03:00,3772,46.53960,,,,
2025-01-30T13:51:56-03:00,3773,49.62844,,,,
2025-01-30T13:52:27-03:00,3774,42.76666,,,,
2025-01-30T13:52:57-03:00,3775,43.04065,,,,
2025-01-30T13:53:27-03:00,3776,47.79123,,,,
2025-01-30T13:53:57-03:00,3777,44.06719,,,,
2025-01-30T13:54:27-03:00,3778,55.75949,,,,
2025-01-30T13:54:58-03:00,3779,48.28314,,,,
2025-01-30T13:55:28-03:00,3780,47.53590,,,,
2025-01-30T13:55:58-03:00,3781,43.94449,,,,
2025-01-30T13:56:28-03:00,3782,46.44391,,,,
2025-01-30T13:57:32-03:00,3783,53.47108,,,,
2025-01-30T13:58:03-03:00,3784,53.08268,,,,
2025-01-30T13:58:30-03:00,3785,50.68904,,,,
2025-01-30T13:59:51-03:00,3786,56.24017,,,,
2025-01-30T14:00:28-03:00,3787,54.68060,,,,
2025-01-30T14:02:02-03:00,3788,54.84797,,,,
2025-01-30T14:02:31-03:00,3789,57.93014,,,,
2025-01-30T14:03:02-03:00,3790,56.24017,,,,
2025-01-30T14:03:35-03:00,3791,52.62690,,,,
2025-01-30T14:04:06-03:00,3792,58.52203,,,,
2025-01-30T14:04:32-03:00,3793,52.98317,,,,
2025-01-30T14:05:03-03:00,3794,50.03946,,,,
2025-01-30T14:05:33-03:00,3795,57.93014,,,,
2025-01-30T14:06:04-03:00,3796,57.86897,,,,
2025-01-30T14:06:34-03:00,3797,49.76734,,,,
2025-01-30T14:07:04-03:00,3798,61.02559,,,,
2025-01-30T14:07:34-03:00,3799,55.68344,,,,
2025-01-30T14:08:04-03:00,3800,57.26848,,,,
2025-01-30T14:08:34-03:00,3801,56.38354,,,,
2025-01-30T14:09:05-03:00,3802,52.14936,,,,
2025-01-30T14:09:35-03:00,3803,58.55072,,,,
2025-01-30T14:10:05-03:00,3804,59.29589,,,,
2025-01-30T14:10:35-03:00,3805,52.52274,,,,
2025-01-30T14:11:06-03:00,3806,52.47024,,,,
2025-01-30T14:11:37-03:00,3807,55.01258,,,,
2025-01-30T14:12:07-03:00,3808,50.75174,,,,
2025-01-30T14:12:37-03:00,3809,55.83496,,,,
2025-01-30T14:13:07-03:00,3810,54.38079,,,,
2025-01-30T14:13:37-03:00,3811,55.94711,,,,
2025-01-30T14:14:08-03:00,3812,47.18499,,,,
2025-01-30T14:14:38-03:00,3813,55.41264,,,,
2025-01-30T14:15:08-03:00,3814,50.56246,,,,
2025-01-30T14:15:39-03:00,3815,49.97212,,,,
2025-01-30T14:16:09-03:00,3816,38.71201,,,,
2025-01-30T14:16:39-03:00,3817,42.48495,,,,
2025-01-30T14:17:09-03:00,3818,46.34729,,,,
2025-01-30T14:17:40-03:00,3819,48.20282,,,,
2025-01-30T14:18:10-03:00,3820,51.17994,,,,
2025-01-30T14:18:40-03:00,3821,46.91348,,,,
2025-01-30T14:19:11-03:00,3822,62.06576,,,,
2025-01-30T14:19:41-03:00,3823,46.15121,,,,
2025-01-30T14:20:12-03:00,3824,66.01230,,,,
2025-01-30T14:20:41-03:00,3825,48.20282,,,,
2025-01-30T14:21:12-03:00,3826,37.37670,,,,
2025-01-30T14:21:42-03:00,3827,41.10874,,,,
2025-01-30T14:22:12-03:00,3828,48.59813,,,,
2025-01-30T14:22:42-03:00,3829,39.70292,,,,
2025-01-30T14:23:13-03:00,3830,35.26361,,,,
2025-01-30T14:23:43-03:00,3831,39.12023,,,,
2025-01-30T14:24:14-03:00,3832,51.41664,,,,
2025-01-30T14:24:43-03:00,3833,38.71201,,,,
2025-01-30T14:25:14-03:00,3834,53.65976,,,,
2025-01-30T14:25:44-03:00,3835,37.84190,,,,
2025-01-30T14:26:15-03:00,3836,45.32600,,,,
2025-01-30T14:26:45-03:00,3837,39.70292,,,,
2025-01-30T14:27:15-03:00,3838,47.70685,,,,
2025-01-30T14:27:45-03:00,3839,44.42651,,,,
2025-01-30T14:28:16-03:00,3840,41.74387,,,,
2025-01-30T14:28:46-03:00,3841,40.94345,,,,
2025-01-30T14:29:17-03:00,3842,46.44391,,,,
2025-01-30T14:29:47-03:00,3843,44.18841,,,,
2025-01-30T14:30:18-03:00,3844,49.19981,,,,
2025-01-30T14:31:18-03:00,3845,49.19981,,,,
2025-01-30T14:31:49-03:00,3846,43.17488,,,,
2025-01-30T14:32:22-03:00,3847,49.62844,,,,
2025-01-30T14:32:50-03:00,3848,36.10918,,,,
2025-01-30T14:33:23-03:00,3849,40.07333,,,,
2025-01-30T14:33:51-03:00,3850,43.17488,,,,
2025-01-30T14:34:21-03:00,3851,39.31826,,,,
2025-01-30T14:34:51-03:00,3852,40.77538,,,,
2025-01-30T14:35:21-03:00,3853,37.61200,,,,
2025-01-30T14:35:51-03:00,3854,40.43051,,,,
2025-01-30T14:36:25-03:00,3855,50.10635,,,,
2025-01-30T14:36:53-03:00,3856,50.93750,,,,
2025-01-30T14:37:22-03:00,3857,50.36953,,,,
2025-01-30T14:37:53-03:00,3858,39.70292,,,,
2025-01-30T14:38:25-03:00,3859,44.18841,,,,
2025-01-30T14:38:53-03:00,3860,49.83607,,,,
2025-01-30T14:39:29-03:00,3861,46.05170,,,,
2025-01-30T14:39:56-03:00,3862,44.77337,,,,
2025-01-30T14:40:24-03:00,3863,41.10874,,,,
2025-01-30T14:40:54-03:00,3864,49.48760,,,,
